epoch,total_loss,avg_loss
1,22.041595181704572,0.00013574667698265457
2,0.009277283096994264,5.713562659428762e-08
3,0.0015182322282595887,9.350275158182633e-09
4,0.0007195823908282551,4.431662843134358e-09
5,0.0005950915452203189,3.664966128730263e-09
6,0.0005471018279632177,3.369413806256075e-09
7,0.0005291564490230274,3.258894329864124e-09
8,0.0004947702577913043,3.047121490588363e-09
9,0.0005529029597485475,3.4051410009579645e-09
10,0.0006216406609581196,3.828473089479899e-09
11,0.0013532237941490876,8.33404441716965e-09
12,0.0032535703622998753,2.0037631640111813e-08
13,0.006682670052476473,4.115628862234776e-08
14,0.005499388072948469,3.386885795636263e-08
15,0.006577832138957145,4.0510627622555136e-08
16,0.006249701978819641,3.8489785732970634e-08
17,0.005754618267017268,3.544073378589586e-08
18,0.005718432406826989,3.5217877398502143e-08
19,0.0056029836554190035,3.450686786238478e-08
20,0.005108088704974258,3.1458978432216306e-08
21,0.005111485024903817,3.147989520981824e-08
22,0.004557554118182554,2.806842343359151e-08
23,0.005005492071445933,3.0827120712470256e-08
24,0.004215352264672061,2.596091877758039e-08
25,0.004272913148573876,2.6315416655317546e-08
26,0.0038560271837107633,2.37479579961617e-08
27,0.003923424930822987,2.4163037763809175e-08
28,0.003504769187219225,2.1584679640206346e-08
29,0.0037948842978607826,2.3371399788516456e-08
30,0.0032765945827054146,2.0179429971149234e-08
31,0.0030259107811908656,1.8635553824779154e-08
32,0.0031581116880984414,1.9449734180549976e-08
33,0.002935694408034304,1.8079941911735966e-08
34,0.002989300031561602,1.8410080688055292e-08
35,0.0030462193544936746,1.876062741030636e-08
36,0.0025362733006378357,1.562004336089027e-08
37,0.002657847995889017,1.6368780498537423e-08
38,0.0025615013712591223,1.5775414454737685e-08
39,0.002326404237375367,1.4327531285222093e-08
40,0.002269862833876274,1.3979312040032975e-08
41,0.0023672347180951846,1.4578992308420641e-08
42,0.0021909933431463456,1.3493581710914657e-08
43,0.001988050610268534,1.2243726544859885e-08
44,0.0020736725075386014,1.277104264587463e-08
45,0.002131818328968653,1.3129142954608542e-08
46,0.0018425147063116064,1.1347420484388454e-08
47,0.001947165176536315,1.1991927084775885e-08
48,0.0018310324039032767,1.1276704894922657e-08
49,0.0018079843344092354,1.1134759685472557e-08
50,0.0016882948237114592,1.0397632757363965e-08
51,0.0017141267758846177,1.0556722951997054e-08
52,0.0015914140966892993,9.80097735885461e-09
53,0.0015065756421000472,9.278486214457128e-09
54,0.0013713872484072635,8.44590694516492e-09
55,0.0015186400341033102,9.35278669546852e-09
56,0.0013811432590169293,8.505990891447034e-09
57,0.001312514585021397,8.083330264399852e-09
58,0.001378987705940483,8.49271557426717e-09
59,0.0013071740531350067,8.050439747587387e-09
60,0.0013268831117098608,8.171821126110012e-09
61,0.0012744620850959323,7.848977878686311e-09
62,0.0012770989335401204,7.865217330098726e-09
63,0.0011444273551396902,7.048138268922112e-09
64,0.0012355909424902611,7.60958375154897e-09
65,0.0012321789371061564,7.58857037257522e-09
66,0.0010891173590898777,6.707502842774832e-09
67,0.0012762183875759529,7.85979434743432e-09
68,0.0010904369896505785,6.7156299979096185e-09
69,0.001137928707915401,7.008115314217272e-09
70,0.0011613430172960305,7.152316070381347e-09
71,0.0010554718204579875,6.500291430582593e-09
72,0.0011839508870560627,7.2915502396091885e-09
73,0.0010067232704064862,6.200065715399027e-09
74,0.0010363067875071737,6.382260520574071e-09
75,0.0010566476554503493,6.507532997791193e-09
76,0.0011185238386245096,6.88860733388254e-09
77,0.0009928697965083224,6.114746888388601e-09
78,0.001033561187932407,6.365351307990904e-09
79,0.0011000569455648208,6.774876029665158e-09
80,0.000964736881724413,5.941485848782821e-09
81,0.0009766265159038149,6.014710055882535e-09
82,0.0009944799334766544,6.124663173536576e-09
83,0.0009321846730293783,5.741007883264941e-09
84,0.0009749055797468621,6.00411139627193e-09
85,0.0009647150565055047,5.941351434693605e-09
86,0.0009119517516145994,5.616400211947795e-09
87,0.0009528366904281233,5.868196623996128e-09
88,0.0009690920452290376,5.968307817365188e-09
89,0.0009183864706410823,5.656029454657377e-09
90,0.0008884099816739905,5.4714144696100365e-09
91,0.0009173837526201041,5.6498540559089506e-09
92,0.000890285190561645,5.482963242421123e-09
93,0.0008994465162194791,5.5393847266446954e-09
94,0.0008719095650366879,5.3697940238628835e-09
95,0.0008874917587693,5.465759447502356e-09
96,0.0009238182487963046,5.68948192615955e-09
97,0.0008199484922157919,5.0497834751824005e-09
98,0.000907189195062646,5.587069248351918e-09
99,0.0008554038687978353,5.268141062848105e-09
100,0.000836638529531,5.152571730096752e-09
