Sij,Rij
0.01083002968687,5.91348308811132
0.00458085383760,5.19795193795171
0.00295333036158,6.92532547662881
0.01099273618656,7.61484316058447
0.08416169294563,4.11766983454668
0.00183141081016,6.33878265215902
0.00295323868883,6.92533246020755
0.00458115936128,5.19795349303525
0.00623676457962,5.06328822797149
0.00458085383800,5.19795193795171
0.00139405354552,6.82098192731391
0.00551140585489,6.42803344379240
0.00060865185339,8.52312157033799
0.00036657013012,6.14792168038807
0.00037842260630,6.38244266945628
0.00282828838207,6.36003525625979
0.00032090286478,6.75932266351140
0.00154876852132,7.24954629181792
0.00295333036325,6.92532547662881
0.00551140585547,6.42803344379240
0.00149110690451,8.01258991629314
0.00000854914354,8.80706212165410
0.01049335213692,5.31344193738355
0.00043495311701,7.46273968896549
0.00054064630799,7.95604309305607
0.00282838213503,6.36003262745788
0.00023055772418,6.23180295623759
0.01099273618495,7.61484316058447
0.00060865185350,8.52312157033799
0.00000854914294,8.80706212165410
0.00218873389738,10.59632580463894
0.01603558154198,7.64560140442858
0.00008920741574,8.66348666269270
0.00000855046388,8.80706648731769
0.00060860359666,8.52312366869561
0.00042201706463,8.70991305943416
0.08416169294503,4.11766983454668
0.00036657013196,6.14792168038807
0.01049335213480,5.31344193738355
0.01603558154190,7.64560140442858
0.03245014911573,5.66799799368508
0.00836955493168,5.39250659135279
0.01049366731288,5.31344525877633
0.00036641370962,6.14792482686145
0.01002917015347,6.75521794809749
0.00183141081016,6.33878265215902
0.00037842260628,6.38244266945628
0.00043495311650,7.46273968896549
0.00008920741569,8.66348666269270
0.00836955493200,5.39250659135279
0.00175814315567,7.06312508612639
0.00043495565932,7.46274593557794
0.00037845315238,6.38244480218133
0.00484756006603,6.40862240479204
0.00295323868883,6.92533246020755
0.00282828838199,6.36003525625979
0.00054064630776,7.95604309305607
0.00000855046388,8.80706648731769
0.01049366731310,5.31344525877633
0.00043495565932,7.46274593557794
0.00149108846431,8.01260240727968
0.00551132920435,6.42803802686759
0.00023061768362,6.23180499038661
0.00458115936162,5.19795349303525
0.00032090286489,6.75932266351140
0.00282838213548,6.36003262745788
0.00060860359656,8.52312366869561
0.00036641370866,6.14792482686145
0.00037845315250,6.38244480218133
0.00551132920440,6.42803802686759
0.00139404383358,6.82098723873581
0.00154871685009,7.24954898401116
0.00623676457886,5.06328822797149
0.00154876852102,7.24954629181792
0.00023055772426,6.23180295623759
0.00042201706471,8.70991305943416
0.01002917015115,6.75521794809749
0.00484756006582,6.40862240479204
0.00023061768347,6.23180499038661
0.00154871684970,7.24954898401116
0.00178898821725,7.84721249375315
