Sij,Rij
0.00034072928372,7.33397717570239
0.00030225484216,9.94024055364049
0.00129376312234,8.29130250556953
0.00029221759888,13.68130411500721
0.00054936417564,11.38113956573293
0.00006231937996,14.20450009131933
0.00009150219258,7.87106258523522
0.00430700071106,6.96657034108673
0.00007358184437,12.00295838095479
0.00013072916980,12.63692895576351
0.00045029573560,11.82559357848369
0.00060039447480,8.14589249243370
0.00267413716244,7.01128113691358
0.00117123379907,9.17831534622974
0.00051815380892,10.49067207063580
0.00000387480839,10.90955781482547
0.00020238091518,8.87893057190207
0.00043693381217,11.95399257086842
0.00031557936452,8.36552794570628
0.00008773352628,9.93237136385308
0.00096756578186,8.49391988662371
0.00016679948167,12.98952491870229
0.00026550853359,10.94134856723600
0.00002533513264,13.58917813992237
0.00053458680549,8.42275566126436
0.00104553051400,7.46227759931999
0.00000104148008,11.64182575040037
0.00000254118142,12.09600800274920
0.00038944287173,11.66789075810188
0.00018416899887,8.86139894779813
0.00252415642254,7.67932461118234
0.00022718175390,9.09905008499332
0.00016446545800,10.18743108717425
0.00101468092784,10.70761275457329
0.00057131443894,8.88617696100453
0.00061572902415,11.46543851128541
0.00060870448159,12.06671652094287
0.00020405639486,13.68444299466627
0.00012955724773,12.00719279575854
0.00002923627474,15.97867141957500
0.00008472953213,13.99615348578952
0.00002477191852,17.15668663343847
0.00014482083466,12.19889122100861
0.00059278721138,10.52824292794235
0.00001855372711,15.30929821160061
0.00002841764892,15.46157574159146
0.00008911658088,15.54213889005278
0.00010148905559,12.69169710713521
0.00138550066574,11.48149656996568
0.00007063077379,12.19466369289753
0.00003654745715,12.76944573536875
0.00001347515190,14.40860213282780
0.00011840055925,12.18517656402329
0.00006011057681,14.71976433995347
0.00004750018691,12.88326054389291
0.00000056406432,13.98398196957473
0.00000747378749,12.44846617205661
0.00001471328857,15.77752657733557
0.00001355585862,14.00704925371522
0.00002393784355,17.01497793378331
0.00002884030613,12.81455172858555
0.00030256460338,11.14857564509717
0.00001485561716,15.36757341777410
0.00001816750999,15.38997116317785
0.00002220585941,15.72765940188053
0.00004478791749,13.38214151028385
0.00013430822244,12.19031966120529
0.00006459261252,12.87872460469212
0.00003887384586,14.58134490747831
0.00024634116351,12.51392781948768
0.00007297466380,14.69217797336615
0.00116616184511,9.89497634967532
0.00053258100706,11.79838150785093
0.00061973739605,10.15225181097798
0.00007939093590,14.68380819178758
0.00025260248495,12.56935062670944
0.00010286263479,15.57038448603942
0.00002555008565,10.12445092002327
0.00221425724290,8.76132331594492
0.00010610576786,13.58326923345740
0.00004719219239,13.93603470538055
0.00011966134043,13.65358623635418
0.00036258623764,10.54257335055797
0.00335378280845,9.34429693648607
0.00027721939877,10.61308895974424
0.00005388413560,11.50102028948419
0.00035089702972,12.61108662088211
0.00193200664395,10.48604779747239
0.00055178888293,13.22320036768660
0.00030406228961,11.00985460044755
0.00002284843445,11.18771889738422
0.00022141476440,10.19577143846110
0.00004087716240,12.86303992523118
0.00002153076369,11.40911765775254
0.00002681357190,13.57367065944530
0.00016652833785,10.58471829922541
0.00031301417560,9.64871071908903
0.00006806795203,12.19483347364963
0.00003233293440,12.30664533742535
0.00005896301552,12.54555428219713
0.00008439557344,11.17346406383449
0.00113443170101,10.14478739662548
0.00000990871399,10.32200577925869
0.00006295702850,10.93270088769159
0.00046483978683,11.59522833605209
0.00089927078706,10.26527800674562
0.00032434898744,11.81228017894304
0.00173005002311,7.66751333293246
0.00008476348990,10.01957487625435
0.00009421869380,8.45152959883109
0.00004105886025,13.65325386456825
0.00016005346383,11.41494733404689
0.00002949280777,14.15330646845297
0.00067981979430,8.07081962680567
0.00039115245841,7.23528772446128
0.00020656887797,12.00672349755261
0.00003411914756,12.62421420261497
0.00006276251302,11.84549857506046
0.00070332166582,8.35605138657642
0.00286697628547,7.19594974741133
0.00010755431309,9.30109662925109
0.00009670548418,10.57948156297277
0.00016854562298,10.94906309107428
0.00076157328500,9.01008208779783
0.00054131719797,11.96306005978607
0.00009052253125,14.08665568498442
0.00013080844285,14.68357077194109
0.00024831121593,13.32361966847536
0.00003828500879,15.93241563886570
0.00005297110765,14.42077041656827
0.00000131798805,17.20843183514636
0.00006718906102,13.84010823652745
0.00063934725933,12.22697683716958
0.00003356094336,15.79765533596434
0.00000182908950,15.68765787868098
0.00002194617372,16.27681289735125
0.00003073936515,14.46116236613078
0.00089670294979,13.31669149984358
0.00000469212768,13.18683083154149
0.00000276834704,13.42064755962783
0.00013424435506,15.14299948152244
0.00051059909879,13.28100567691748
0.00011551574417,15.05042112050888
0.00032303776452,7.23798031850532
0.00202008114085,8.26048950100357
0.00299198538860,7.17851994509440
0.00052286939915,11.48514301538909
0.00101070717958,9.57303415014839
0.00021379133062,11.69406027375993
0.00018518873441,7.04685515532626
0.00940807517010,6.71509295700225
0.00047084882945,9.82635537160443
0.00031166771404,10.41377711466538
0.00033267567892,9.78865895306608
0.00138601592849,7.49339094074176
0.01274893313190,6.39944336716859
0.00091384054018,7.95541353595003
0.00004433088563,9.25606873846948
0.00126238508417,8.96322956139763
0.01539059095938,7.63449203887457
0.00489446057292,9.90819652280467
0.00029437648166,14.33532459445985
0.00013706466052,15.74662675724237
0.00012342809436,14.05505261017910
0.00000764180695,17.54444366302108
0.00003828236938,15.69349768889423
0.00001839772549,18.96023690130071
0.00000972144756,14.40289974154551
0.00030822430383,12.52294094316469
0.00001067361065,17.23844353030653
0.00002139252670,17.22671831451261
0.00006930933808,17.59809106647848
0.00001969126612,14.94631679815699
0.00069240773236,13.73132137144986
0.00005919887795,14.03501058669235
0.00001063388363,14.35148043673405
0.00008298836344,16.39927436669629
0.00011307425325,14.11569979456366
0.00002312801264,16.46736117761827
0.00727167427652,6.31086215145091
0.00240180268217,8.97383091162187
0.00058083246395,7.50547950409758
0.00059822170941,13.08271212033932
0.00112431737170,10.80102905177619
0.00048679089942,13.30680892835965
0.00416035505414,6.84758046628020
0.00889689251286,6.48624330747144
0.00109844648980,11.07658519659633
0.00017226798348,11.87323069867137
0.00017954190933,10.75227565829139
0.00439703828071,7.02375149120582
0.01696663928992,5.91053623322886
0.00214401566938,8.63100348747147
0.00047799485768,10.15677764635104
0.00107235568766,9.97381145610439
0.00234938121082,8.22356309493860
0.00044552426100,11.26110057489682
0.00025367758447,9.51784047630188
0.00043262899624,10.35200441199728
0.00044770195495,9.11629441953800
0.00003539353728,12.74720542685105
0.00017522851080,10.96161512087497
0.00008642326018,13.41918007042028
0.00004483969786,9.30348565792998
0.00134728181895,8.32134316990560
0.00007533261697,11.72844877267270
0.00003570933208,12.01244142723790
0.00028958408266,11.92567334221232
0.00011442117537,9.83717575425801
0.00318218062242,8.71430300778825
0.00033353002628,9.47135747370260
0.00001938139180,10.32803042529871
0.00070049439341,10.94933748228567
0.00002408709014,9.33973250221257
0.00033112736513,11.43744629772508
0.00174079239811,7.52400132773506
0.00043583052932,10.25106524474461
0.00034680224753,8.76379943509687
0.00027859287306,14.26631579909801
0.00049965434117,11.98440490617739
0.00005324017009,14.57215333595466
0.00007243941720,8.10726280003424
0.00572459690914,7.63728855518075
0.00011609406239,12.34997037087786
0.00004936021422,13.11612190699247
0.00005389021181,12.01111323959679
0.00077979939357,8.21834819559009
0.00365118099301,7.14215593316997
0.00151423150122,9.80786272438674
0.00060671437660,11.22408873574687
0.00000019271899,11.24991576437468
0.00040878450385,9.44337646551941
0.00047267202749,12.48469637469245
0.00017210359890,11.75902476825304
0.00026721585640,12.45789398103654
0.00053524174906,11.14473370580163
0.00005924028860,14.21809500633771
0.00008392647403,12.57134287584888
0.00000695476832,15.22908307354538
0.00020367643419,11.52631482913768
0.00120532296384,10.16577670984083
