Sij,Rij
0.00053007691951,6.09386514827004
0.02337016369687,5.64697518195413
0.02337012373799,5.64697575574846
0.01434932085911,7.47807031767334
0.02337014555786,5.64697558036961
0.00053011493199,6.09386477047883
0.02337012992151,5.64697571270791
0.01434935021659,7.47807042085606
0.02337011402831,5.64697589639489
0.02337014550772,5.64697541333202
0.00053004295962,6.09386521810032
0.01434932626657,7.47807056511714
0.01434933447496,7.47807062511482
0.01434933757069,7.47807012451814
0.01434932031622,7.47807065243264
0.00893099308852,9.23047108235435
