Sij,Rij
0.01263876438613,5.63814728782790
0.01115471018621,4.69641804535834
0.00284956903054,5.84068899036323
0.00238531479962,7.34498543637601
0.01634556539347,7.00406022616697
0.00033825945439,4.56477483475382
0.00024309357836,6.13814565939697
0.22013696611797,3.20066192669694
0.00098425458260,4.56839733997630
0.00719393243677,4.52255707675035
0.00353657204372,7.30199617656925
0.00372569223209,5.89845936747662
0.00437052908427,6.46999147238476
0.00144292422848,7.99630308833531
0.00125231768351,6.25444593419796
0.01438372688608,5.62093684548770
0.00332402238846,5.63267657512133
0.00229179561499,6.33277907815176
0.00346987607159,6.57192971714008
0.00179476057017,5.85135291405212
0.00131469232008,6.97313988208816
0.00121624934921,8.36769731982830
0.00211894388617,8.21531941545472
0.00617698194907,5.73962190000264
0.00515892713000,7.17422698533629
0.01225813770914,4.41637218385297
0.01876568833539,5.82803300053757
0.01619572039266,6.97117083033422
0.00182490308429,8.52740835271115
0.00128250856285,8.13586441779611
0.00004134665251,8.93726831611528
0.00318039547328,10.01907577211375
0.00237498875257,7.93356678470014
0.00132536215779,8.01651814191668
0.03209965568241,6.88897839321964
0.00230000770676,7.93737453352663
0.15999267126691,3.41216963026601
0.00899391600106,6.97402155936019
0.00785264497825,4.94086465091115
0.02412559889321,5.34500384120329
0.01744244198171,7.17673274333338
0.00323114923389,5.75259925867234
0.00825973086254,4.60134232590402
0.04778211954255,5.35539288129703
0.00347446147709,5.75551542094958
0.00162671263719,5.87663756435083
0.01069585292119,6.13314766843054
0.00303032966780,6.53238538467159
0.00066496594715,7.75888902677053
0.00072972271749,8.05878962159815
0.00138925036348,5.75895222929389
0.00067981560407,6.64488917770371
0.01183938256794,4.54775032323180
0.00132994094699,5.76273172820354
0.00419942197854,6.56376219144510
0.00184781578348,5.85149823160682
0.00250127671572,6.95313069613948
0.00040216962759,8.36043274309198
0.00211681423309,8.21539797943402
0.01884459696633,5.82469441946616
0.00414934548497,7.20903516367875
0.01216035199041,4.41593007437186
0.00616380531683,5.74373081454763
0.00496272125426,4.51110443409317
0.00348724124204,7.30211053376626
0.00149303954637,5.87564836950687
0.00190539025137,6.46092849001802
0.00139228076509,7.99637930203242
0.00230930334902,6.32978324709585
0.01617917882466,5.66368539071607
0.00326526258033,5.63234385459016
0.00132043572213,6.25811533836153
0.00184546572751,4.36118315155066
0.00251545862093,8.02949599736506
0.01198387451685,5.99659417018044
0.00110233177673,6.23041554086045
0.00321792379293,8.26692756470307
0.00465732244454,6.84646453131592
0.00221743329341,5.59655482130170
0.01748184842639,6.38819172389489
0.00443223627021,6.84950492631767
